,type,gender,speaker,vowel,repetition,F0,F1,F2,F3,z0,z1,z2,z3,vowelChoice,vowelProb,typeChoice,typeProb
1193,w,f,60,THOUGHT,2,200,700,1100,2780,1.9524074074074071,6.525263157894736,9.107581699346406,15.194008438818564,THOUGHT,0.8125084869904563,w,0.9726601269653999
1194,w,f,60,FOOT,1,222,470,1200,2900,2.197690192483959,4.6554732510288055,9.651012658227849,15.467736625514403,FOOT,0.9844425167292871,w,0.9859258894517299
1195,w,f,60,FOOT,2,237,470,1190,2800,2.3621119708693668,4.6554732510288055,9.598222222222223,15.240588235294117,FOOT,0.9910559984638376,w,0.9510131957823913
1196,w,f,60,GOOSE,1,240,380,980,3100,2.3947272727272724,3.8237606837606837,8.406666666666666,15.895098814229248,GOOSE,0.6910238932314671,w,0.9537250503299297
1197,w,f,60,GOOSE,2,188,340,920,3050,1.8164990689013034,3.433217391304348,8.034305555555555,15.791457085828343,GOOSE,0.9469163875212785,w,0.9356570866443867
1198,w,f,60,NURSE,1,222,530,1670,2050,2.197690192483959,5.176546184738955,11.804077134986226,13.175860349127182,NURSE,0.999884843322478,w,0.5826168204150775
1199,w,f,60,NURSE,2,200,500,1720,1900,1.9524074074074071,4.9191869918699185,12.000760869565216,12.666632124352331,NURSE,0.9999999623327426,w,0.7239830002419152
1200,w,f,61,FLEECE,1,258,310,2740,3200,2.588566275924256,3.131277533039648,15.099659574468085,16.096356589147284,FLEECE,0.9997417470498404,w,0.9939439214939545
1201,w,f,61,FLEECE,2,262,262,2680,3170,2.6312151215121515,2.6312151215121515,14.955086206896551,16.036803118908377,FLEECE,0.999879975570499,w,0.9312243121051605
1202,w,f,61,KIT,1,262,450,2310,3020,2.6312151215121515,4.476016597510373,13.973770491803277,15.728273092369479,KIT,0.5088682623650526,w,0.9994256926933152
1203,w,f,61,KIT,2,263,472,2270,2950,2.6418533513270352,4.673256578947369,13.857399527186761,15.57784114052953,KIT,0.9913224184010713,w,0.9999874395989748
1204,w,f,61,DRESS,1,245,640,1980,2920,2.448888888888889,6.069384615384615,12.943045685279186,15.51204918032787,DRESS,0.9617326070153563,w,0.8898577853666207
1205,w,f,61,DRESS,2,235,700,2110,2940,2.3403189066059227,6.525263157894736,13.369041769041768,15.556000000000003,DRESS,0.6798863866532249,w,0.9977230493350823
1206,w,f,61,TRAP,1,194,810,1860,2620,1.8846425255338903,7.309747292418772,12.524083769633508,14.806724890829694,TRAP,0.9999505771156898,w,0.9998500989768462
1207,w,f,61,TRAP,2,234,890,1800,2700,2.3294074749316316,7.842245614035087,12.304574468085109,15.003690987124465,TRAP,0.9962969096115873,w,0.9998405755932345
1208,w,f,61,STRUT,1,230,710,1340,2780,2.285662100456621,6.599250936329588,10.356484848484847,15.194008438818564,STRUT,0.9656957191344712,w,0.9967811194869814
1209,w,f,61,STRUT,2,245,740,1470,2940,2.448888888888889,6.817925925925925,10.96,15.556000000000003,STRUT,0.99239196346611,w,0.7740598882137042
1210,w,f,61,PALM,1,225,830,1020,2650,2.2307551487414186,7.445734767025089,8.646577181208054,14.881388286334058,PALM,0.99679106308224,w,0.5221253826384767
1211,w,f,61,PALM,2,219,830,1095,2610,2.1645341899954103,7.445734767025089,9.079476268412439,14.781619256017505,PALM,0.9741762572332346,w,0.8855687458976254
1212,w,f,61,THOUGHT,1,240,600,850,2760,2.3947272727272724,5.753593749999999,7.579786476868327,15.147033898305084,THOUGHT,0.9998728380376402,w,0.9948589245171726
1213,w,f,61,THOUGHT,2,253,455,810,2750,2.5350384093990055,4.521159420289854,7.309747292418772,15.123397027600848,GOOSE,0.761042350975494,w,0.9999129939138176
1214,w,f,61,FOOT,1,282,400,1070,2530,2.842176628010705,4.014067796610169,8.937557755775579,14.576748329621381,GOOSE,0.9520616725069363,w,0.9971914542174575
1215,w,f,61,FOOT,2,250,450,1050,2450,2.502805429864253,4.476016597510373,8.822325581395349,14.364444444444445,FOOT,0.8243027241520687,w,0.5478545782524518
1216,w,f,61,GOOSE,1,260,290,670,2380,2.60990990990991,2.9255111111111107,6.299923954372623,14.172258064516129,GOOSE,0.9998398625885826,m,0.6413947350852203
1217,w,f,61,GOOSE,2,275,330,630,2460,2.7687695749440717,3.3334497816593887,5.991351351351351,14.391402714932125,GOOSE,0.9995636291327008,w,0.7835986821984389
1218,w,f,61,NURSE,1,240,500,1630,2040,2.3947272727272724,4.9191869918699185,11.642785515320334,13.143099999999999,NURSE,0.9999933509193135,w,0.8590657727172699
1219,w,f,61,NURSE,2,243,490,1580,2190,2.427253744893327,4.832,11.436045197740114,13.617927710843373,NURSE,0.9746858776795465,w,0.8674244391270258
1220,c,f,62,FLEECE,1,228,460,3300,3950,2.2637294332723954,4.566115702479338,16.28996197718631,17.388697123519457,FLEECE,0.9736954626596824,c,0.9999999322233468
1221,c,f,62,FLEECE,2,200,400,3400,3850,1.9524074074074071,4.014067796610169,16.47634328358209,17.235662650602407,FLEECE,0.9621313790213488,c,0.9999850067325556
1222,c,f,62,KIT,1,205,600,2550,4000,2.008591224018476,5.753593749999999,14.628647450110865,17.463288590604026,KIT,0.9988524007621521,c,0.9999999999996088
1223,c,f,62,KIT,2,205,610,2500,4100,2.008591224018476,5.833463035019455,14.498026905829596,17.608778877887787,KIT,0.9999743051711556,c,0.9999999999999958
1224,c,f,62,DRESS,1,225,600,2750,3600,2.2307551487414186,5.753593749999999,15.123397027600848,16.828992805755394,DRESS,0.5714505424216012,c,0.9999981694977198
1225,c,f,62,DRESS,2,210,760,2500,3850,2.064516129032258,6.961029411764705,14.498026905829596,17.235662650602407,DRESS,0.9230837064992984,c,0.9999999999903426
1226,c,f,62,TRAP,1,200,1000,2300,3900,1.9524074074074071,8.527432432432432,13.944882629107981,17.312832764505117,TRAP,0.9999020692979576,c,0.9999999999995652
1227,c,f,62,TRAP,2,200,800,2500,4050,1.9524074074074071,7.241014492753622,14.498026905829596,17.53663893510815,DRESS,0.9999919590117992,c,1.0
1228,c,f,62,STRUT,1,200,1000,1750,3550,1.9524074074074071,8.527432432432432,12.116226415094339,16.743230490018146,STRUT,0.9860347457820395,c,0.9999977249736821
1229,c,f,62,STRUT,2,223,1110,1690,4040,2.2087219422812643,9.163517915309447,11.883397260273973,17.522066666666664,PALM,0.5640358929175178,c,0.999999999999993
1230,c,f,62,PALM,1,205,1220,1560,3650,2.008591224018476,9.755597484276729,11.351704545454545,16.913226381461673,STRUT,0.9492164701113148,c,0.9999999994664797
1231,c,f,62,PALM,2,200,1300,1800,3450,1.9524074074074071,10.161104294478529,12.304574468085109,16.56695009242144,PALM,0.5161058641234988,c,0.9999949217682393
1232,c,f,62,THOUGHT,1,219,660,1100,3850,2.1645341899954103,6.223664122137404,9.107581699346406,17.235662650602407,THOUGHT,0.9982414695735631,c,0.9999999999994111
1233,c,f,62,THOUGHT,2,217,690,1090,3900,2.1423794212218645,6.450716981132074,9.05127868852459,17.312832764505117,THOUGHT,0.9993410490313573,c,0.9999999999999751
1234,c,f,62,FOOT,1,206,620,1420,3700,2.019796860572484,5.912713178294573,10.73337278106509,16.995971731448762,FOOT,0.781934374802537,c,0.999999999719647
1235,c,f,62,FOOT,2,220,620,1410,3520,2.175596330275229,5.912713178294573,10.687240356083088,16.69102189781022,FOOT,0.9120694005728274,c,0.9999911195236147
1236,c,f,62,GOOSE,1,233,440,900,3900,2.3184860921112636,4.385166666666667,7.906713286713287,17.312832764505117,GOOSE,0.9935226505246769,c,0.9999999995804514
1237,c,f,62,GOOSE,2,200,400,650,3800,1.9524074074074071,4.014067796610169,6.146819923371647,17.157152777777775,GOOSE,0.9999979532891471,c,0.9999999670964216
1238,c,f,62,NURSE,1,210,610,2300,2900,2.064516129032258,5.833463035019455,13.944882629107981,15.467736625514403,DRESS,0.9996092900431941,w,0.9997272900862821
1239,c,f,62,NURSE,2,200,450,2150,2550,1.9524074074074071,4.476016597510373,13.494695863746959,14.628647450110865,KIT,0.8320688259805726,m,0.978755280805736
1240,c,f,63,FLEECE,1,290,320,3500,4260,2.9255111111111107,3.232807017543859,16.655897435897433,17.83183279742765,FLEECE,0.9999999931755417,c,0.9999998757998997
1241,c,f,63,FLEECE,2,305,350,3400,4100,3.0801766004415008,3.532121212121212,16.47634328358209,17.608778877887787,FLEECE,0.9999367365943219,c,0.9999222560645631
1242,c,f,63,KIT,1,322,640,3200,3660,3.2530061349693247,6.069384615384615,16.096356589147284,16.92989323843416,DRESS,0.8383943643541393,c,0.9999998510584472
1243,c,f,63,KIT,2,325,650,3000,3800,3.2832385120350107,6.146819923371647,15.685725806451613,17.157152777777775,DRESS,0.7605676895325864,c,0.999999999575942
1244,c,f,63,DRESS,1,270,850,2900,3680,2.716053811659193,7.579786476868327,15.467736625514403,16.96304964539007,DRESS,0.9999931292922729,c,0.9999999999851568
1245,c,f,63,DRESS,2,285,700,3120,3750,2.873496659242761,6.525263157894736,15.935984251968504,17.077267950963222,KIT,0.945954695728943,c,0.9999999997250997
1246,c,f,63,TRAP,1,256,1130,2560,3500,2.5671841155234656,9.27430420711974,14.654424778761062,16.655897435897433,TRAP,0.9999930462347317,c,0.9999797635282518
1247,c,f,63,TRAP,2,285,1140,2000,3560,2.873496659242761,9.329161290322581,13.01040404040404,16.76050724637681,TRAP,0.799718099005872,c,0.9999966472128847
1248,c,f,63,STRUT,1,310,1130,1740,3670,3.131277533039648,9.27430420711974,12.077945945945947,16.946500888099468,TRAP,0.5499970741597815,c,0.9999999923287978
1249,c,f,63,STRUT,2,300,1000,1800,3450,3.0288495575221237,8.527432432432432,12.304574468085109,16.56695009242144,STRUT,0.9903674554278621,c,0.9996928696405192
1250,c,f,63,PALM,1,265,1170,1500,3440,2.6631011235955055,9.491629392971245,11.092832369942197,16.54896296296296,PALM,0.8822541704370996,c,0.9999792206786374
1251,c,f,63,PALM,2,283,980,1300,3100,2.8526259473918856,8.406666666666666,10.161104294478529,15.895098814229248,PALM,0.9843832047452217,c,0.5567843040887926
1252,c,f,63,THOUGHT,1,265,530,1060,3450,2.6631011235955055,5.176546184738955,8.880132450331127,16.56695009242144,GOOSE,0.9530841387057205,c,0.9998351859050665
1253,c,f,63,THOUGHT,2,272,540,1080,3000,2.737168458781362,5.260959999999999,8.994605263157895,15.685725806451613,THOUGHT,0.9974311387345425,c,0.9973996414943368
1254,c,f,63,FOOT,1,285,560,1440,3500,2.873496659242761,5.427777777777777,10.824823529411765,16.655897435897433,FOOT,0.9990881356276402,c,0.9999999390492805
1255,c,f,63,FOOT,2,294,570,1450,3500,2.96695652173913,5.5101976284584975,10.870146627565981,16.655897435897433,FOOT,0.9994691639522968,c,0.9999999377746736
1256,c,f,63,GOOSE,1,333,350,1280,3650,3.3634714348015704,3.532121212121212,10.061604938271605,16.913226381461673,GOOSE,0.9997669802854288,c,0.9999999998811521
1257,c,f,63,GOOSE,2,290,340,1160,2950,2.9255111111111107,3.433217391304348,9.437820512820513,15.57784114052953,GOOSE,0.9951228285982778,c,0.8487393158216738
1258,c,f,63,NURSE,1,275,560,1740,2460,2.7687695749440717,5.427777777777777,12.077945945945947,14.391402714932125,DRESS,0.7007602265856007,m,0.7745066177260389
1259,c,f,63,NURSE,2,302,600,1800,2200,3.049407603890362,5.753593749999999,12.304574468085109,13.648365384615385,NURSE,0.6615813357748578,c,0.5047545078375452
1260,c,m,64,FLEECE,1,240,380,3140,3700,2.3947272727272724,3.8237606837606837,15.976549019607843,16.995971731448762,FLEECE,0.7283889978229796,c,0.9998810212532335
1261,c,m,64,FLEECE,2,258,310,3350,3650,2.588566275924256,3.131277533039648,16.38403013182674,16.913226381461673,FLEECE,0.9999254872427055,c,0.9950591524566402
1262,c,m,64,KIT,1,290,580,2760,3400,2.9255111111111107,5.591968503937007,15.147033898305084,16.47634328358209,KIT,0.986424344578575,c,0.9855329463922748
1263,c,m,64,KIT,2,250,500,2660,3500,2.502805429864253,4.9191869918699185,14.906060606060604,16.655897435897433,KIT,0.7667564318889446,c,0.9787306819808167
1264,c,m,64,DRESS,1,250,780,2450,3400,2.502805429864253,7.102043795620437,14.364444444444445,16.47634328358209,DRESS,0.9908873394798146,c,0.9985719708387678
1265,c,m,64,DRESS,2,240,672,2550,3400,2.3947272727272724,6.3151063829787235,14.628647450110865,16.47634328358209,DRESS,0.4978970558013559,c,0.9842565095268335
1266,c,m,64,TRAP,1,240,660,2900,3370,2.3947272727272724,6.223664122137404,15.467736625514403,16.421163227016883,DRESS,0.9048490740562526,c,0.990589500715496
1267,c,m,64,TRAP,2,215,760,2850,3300,2.120183908045977,6.961029411764705,15.355343035343036,16.28996197718631,DRESS,0.9923715062116019,c,0.9840864017866182
1268,c,m,64,STRUT,1,250,880,1500,3200,2.502805429864253,7.777323943661972,11.092832369942197,16.096356589147284,STRUT,0.8328473185060645,c,0.9814961055135478
1269,c,m,64,STRUT,2,243,850,1700,3250,2.427253744893327,7.579786476868327,11.92273224043716,16.194088291746638,STRUT,0.9440402247073649,c,0.9998685944345806
1270,c,m,64,PALM,1,250,940,1380,2400,2.502805429864253,8.160137931034482,10.547185628742515,14.227798165137616,PALM,0.9957425515146758,w,0.9942692117978367
1271,c,m,64,PALM,2,276,1200,1500,3160,2.7792844364937386,9.651012658227849,11.092832369942197,16.016796874999997,PALM,0.9999987405968994,c,0.999991326524753
1272,c,m,64,THOUGHT,1,250,750,1250,3450,2.502805429864253,6.889741697416974,9.910031152647974,16.56695009242144,THOUGHT,0.9933490908554861,c,0.9999943420151034
1273,c,m,64,THOUGHT,2,225,675,950,3240,2.2307551487414186,6.337836812144212,8.222405498281786,16.174692307692304,THOUGHT,0.6240268570525226,w,0.6530594770559972
1274,c,m,64,FOOT,1,300,610,1500,3300,3.0288495575221237,5.833463035019455,11.092832369942197,16.28996197718631,FOOT,0.9686703313954214,c,0.9950633716553622
1275,c,m,64,FOOT,2,275,500,1370,3500,2.7687695749440717,4.9191869918699185,10.49993993993994,16.655897435897433,FOOT,0.6426251788157885,c,0.9999984498404275
1276,c,m,64,GOOSE,1,256,300,1280,3150,2.5671841155234656,3.0288495575221237,10.061604938271605,15.996712328767122,GOOSE,0.9999753549092805,c,0.9978646972119084
1277,c,m,64,GOOSE,2,250,400,1300,3700,2.502805429864253,4.014067796610169,10.161104294478529,16.995971731448762,GOOSE,0.9974271909164314,c,0.9999999999612063
1278,c,m,64,NURSE,1,250,500,1540,1700,2.502805429864253,4.9191869918699185,11.2664,11.92273224043716,NURSE,0.9999999999993745,w,0.4600405441444088
1279,c,m,64,NURSE,2,242,580,1620,1790,2.4164214350590365,5.591968503937007,11.601899441340782,12.267306666666666,NURSE,0.9999999871566982,c,0.7109497401209303
1280,c,f,65,FLEECE,1,291,410,3200,3800,2.9358862727676582,4.10801687763713,16.096356589147284,17.157152777777775,KIT,0.5408327482091946,c,0.9999922509732444
1281,c,f,65,FLEECE,2,264,420,3400,3900,2.6524820143884895,4.201176470588234,16.47634328358209,17.312832764505117,FLEECE,0.9830049892160612,c,0.9999987517534967
1282,c,f,65,KIT,1,291,580,2900,3820,2.9358862727676582,5.591968503937007,15.467736625514403,17.18871972318339,KIT,0.9020248069750143,c,0.9999999988064646
1283,c,f,65,KIT,2,280,560,2840,3900,2.82125,5.427777777777777,15.332583333333334,17.312832764505117,KIT,0.9939684610686594,c,0.9999999999310178
1284,c,f,65,DRESS,1,292,810,2640,4200,2.9462522202486676,7.309747292418772,14.856608695652174,17.74954545454545,DRESS,0.936791459803177,c,1.0
1285,c,f,65,DRESS,2,270,780,2720,4100,2.716053811659193,7.102043795620437,15.051880341880342,17.608778877887787,DRESS,0.5366159882459136,c,1.0
1286,c,f,65,TRAP,1,270,1080,2480,3950,2.716053811659193,8.994605263157895,14.444954954954955,17.388697123519457,TRAP,0.9999996044997124,c,0.9999999999999987
1287,c,f,65,TRAP,2,245,1050,2420,4000,2.448888888888889,8.822325581395349,14.28283105022831,17.463288590604026,TRAP,0.999998799256172,c,0.9999999999999999
1288,c,f,65,STRUT,1,286,970,1600,3950,2.8839180765805876,8.345665529010239,11.51943820224719,17.388697123519457,PALM,0.7639278878677705,c,0.9999999999999345
1289,c,f,65,STRUT,2,250,800,1680,3800,2.502805429864253,7.241014492753622,11.843846153846153,17.157152777777775,STRUT,0.9932271621869155,c,0.9999999999990142
1290,c,f,65,PALM,1,275,1040,1350,3850,2.7687695749440717,8.764133333333334,10.404592145015107,17.235662650602407,PALM,0.9921664705275097,c,0.9999999999999872
1291,c,f,65,PALM,2,250,1100,1460,4250,2.502805429864253,9.107581699346406,10.915204678362572,17.818228663446053,STRUT,0.9995514571490863,c,1.0
1292,c,f,65,THOUGHT,1,286,770,1150,3950,2.8839180765805876,7.0317948717948715,9.383665594855305,17.388697123519457,THOUGHT,0.999383513725459,c,0.9999999999999966
1293,c,f,65,THOUGHT,2,273,710,1200,3900,2.747711598746082,6.599250936329588,9.651012658227849,17.312832764505117,THOUGHT,0.9754009120425235,c,0.999999999999963
1294,c,f,65,FOOT,1,285,680,1420,3800,2.873496659242761,6.37560606060606,10.73337278106509,17.157152777777775,FOOT,0.9554563658300272,c,0.999999999990857
1295,c,f,65,FOOT,2,278,640,1350,3950,2.8002859696157287,6.069384615384615,10.404592145015107,17.388697123519457,FOOT,0.5064026886641186,c,0.9999999999998654
1296,c,f,65,GOOSE,1,300,420,1110,3640,3.0288495575221237,4.201176470588234,9.163517915309447,16.8965,GOOSE,0.9964759079281137,c,0.9999999891550437
1297,c,f,65,GOOSE,2,280,505,1050,3400,2.82125,4.962515212981744,8.822325581395349,16.47634328358209,THOUGHT,0.5293105585989542,c,0.999724603253471
1298,c,f,65,NURSE,1,320,640,1940,2820,3.232807017543859,6.069384615384615,12.806256410256411,15.286778242677824,DRESS,0.9831193716284063,w,0.5086955997281288
1299,c,f,65,NURSE,2,265,610,2100,2600,2.6631011235955055,5.833463035019455,13.337241379310345,14.75640350877193,TRAP,0.8007836099850287,m,0.5666728117017339
1300,c,f,66,FLEECE,1,330,460,2800,3550,3.3334497816593887,4.566115702479338,15.240588235294117,16.743230490018146,FLEECE,0.8752210905013783,c,0.9983925227651376
1301,c,f,66,FLEECE,2,333,490,2730,3550,3.3634714348015704,4.832,15.075820895522387,16.743230490018146,FLEECE,0.5461982053980763,c,0.9987929569848757
1302,c,f,66,KIT,1,310,560,2500,3450,3.131277533039648,5.427777777777777,14.498026905829596,16.56695009242144,KIT,0.9744664709474886,c,0.9884209093330645
1303,c,f,66,KIT,2,310,580,2500,3450,3.131277533039648,5.591968503937007,14.498026905829596,16.56695009242144,KIT,0.9268200494470056,c,0.996721894493251
1304,c,f,66,DRESS,1,286,800,2300,3750,2.8839180765805876,7.241014492753622,13.944882629107981,17.077267950963222,DRESS,0.9999090259499415,c,0.9999999999896645
1305,c,f,66,DRESS,2,310,835,2420,3740,3.131277533039648,7.47942754919499,14.28283105022831,17.061122807017544,DRESS,0.9996259372298197,c,0.9999999999931283
1306,c,f,66,TRAP,1,282,950,2150,3650,2.842176628010705,8.222405498281786,13.494695863746959,16.913226381461673,TRAP,0.9979488032956496,c,0.9999999891640052
1307,c,f,66,TRAP,2,310,1000,2150,3700,3.131277533039648,8.527432432432432,13.494695863746959,16.995971731448762,TRAP,0.9994862885913656,c,0.9999999985371698
1308,c,f,66,STRUT,1,293,880,1700,3750,2.9566089658233468,7.777323943661972,11.92273224043716,17.077267950963222,STRUT,0.9968074053668113,c,0.999999999995227
1309,c,f,66,STRUT,2,340,900,1600,3650,3.433217391304348,7.906713286713287,11.51943820224719,16.913226381461673,STRUT,0.9857712373545594,c,0.9999999998100226
1310,c,f,66,PALM,1,299,990,1410,3750,3.018556883576804,8.467254237288135,10.687240356083088,17.077267950963222,PALM,0.9924830630018359,c,0.9999999999990088
1311,c,f,66,PALM,2,280,1050,1320,3730,2.82125,8.822325581395349,10.25939024390244,17.044920913884006,PALM,0.9997922076608988,c,0.9999999999976246
1312,c,f,66,THOUGHT,1,285,770,940,3750,2.873496659242761,7.0317948717948715,8.160137931034482,17.077267950963222,THOUGHT,0.9998952159993736,c,0.9999999996793907
1313,c,f,66,THOUGHT,2,333,680,1020,3700,3.3634714348015704,6.37560606060606,8.646577181208054,16.995971731448762,THOUGHT,0.944312558745778,c,0.9999999527771163
1314,c,f,66,FOOT,1,322,550,1195,3750,3.2530061349693247,5.344701195219123,9.624659270998414,17.077267950963222,GOOSE,0.941520950521572,c,0.9999999933854388
1315,c,f,66,FOOT,2,350,550,1340,3500,3.532121212121212,5.344701195219123,10.356484848484847,16.655897435897433,FOOT,0.7935208021197451,c,0.9999986372760042
1316,c,f,66,GOOSE,1,316,600,1200,3600,3.192302284710017,5.753593749999999,9.651012658227849,16.828992805755394,GOOSE,0.860338397641223,c,0.9999991328880896
1317,c,f,66,GOOSE,2,345,550,1100,3470,3.4827765726681124,5.344701195219123,9.107581699346406,16.6027255985267,THOUGHT,0.8226837424952281,c,0.9998324574307315
1318,c,f,66,NURSE,1,310,805,1705,2420,3.131277533039648,7.275443037974682,11.942319236016372,14.28283105022831,STRUT,0.6880222391442451,w,0.6988344894365814
1319,c,f,66,NURSE,2,310,710,1700,2400,3.131277533039648,6.599250936329588,11.92273224043716,14.227798165137616,TRAP,0.8167450771326381,m,0.8175148319545125
1320,c,f,67,FLEECE,1,210,340,3400,4320,2.064516129032258,3.433217391304348,16.47634328358209,17.912547770700634,FLEECE,0.9999999984723952,c,0.9999999902750323
1321,c,f,67,FLEECE,2,227,590,3610,4220,2.2527480566986737,5.673098039215685,16.845960502692993,17.777152103559867,KIT,0.9990560954312263,c,0.9999999999992585
1322,c,f,67,KIT,1,235,680,3250,4380,2.3403189066059227,6.37560606060606,16.194088291746638,17.99173501577287,FLEECE,0.9847200658689507,c,1.0
1323,c,f,67,KIT,2,220,440,3000,3790,2.175596330275229,4.385166666666667,15.685725806451613,17.14128695652174,FLEECE,0.80216546917774,c,0.9999987982848655
1324,c,f,67,DRESS,1,212,660,2900,3610,2.0868139963167582,6.223664122137404,15.467736625514403,16.845960502692993,DRESS,0.9589225988359734,c,0.9999998836283162
1325,c,f,67,DRESS,2,216,610,2760,3650,2.131286764705882,5.833463035019455,15.147033898305084,16.913226381461673,DRESS,0.9299241149843198,c,0.9999997479772903
1326,c,f,67,TRAP,1,214,1240,2700,3640,2.109070837166513,9.858875000000001,15.003690987124465,16.8965,TRAP,0.9999830983657093,c,0.9999999790131306
1327,c,f,67,TRAP,2,215,1050,2550,3550,2.120183908045977,8.822325581395349,14.628647450110865,16.743230490018146,TRAP,0.9999572721101115,c,0.9999906614453118
1328,c,f,67,STRUT,1,216,820,1470,3500,2.131286764705882,7.377985611510791,10.96,16.655897435897433,STRUT,0.981857127488329,c,0.9999999878552724
1329,c,f,67,STRUT,2,211,970,1410,3200,2.0756701980654073,8.345665529010239,10.687240356083088,16.096356589147284,PALM,0.9614927324258518,c,0.9324725557822995
1330,c,f,67,PALM,1,218,1090,1380,3050,2.153461891643709,9.05127868852459,10.547185628742515,15.791457085828343,PALM,0.9956458099979318,c,0.6083016712082905
1331,c,f,67,PALM,2,212,860,1250,2800,2.0868139963167582,7.646099290780142,9.910031152647974,15.240588235294117,PALM,0.9860460689933747,w,0.9919930239077589
1332,c,f,67,THOUGHT,1,211,800,1220,3700,2.0756701980654073,7.241014492753622,9.755597484276729,16.995971731448762,THOUGHT,0.6071383410127632,c,0.9999999926689114
1333,c,f,67,THOUGHT,2,214,640,1070,3000,2.109070837166513,6.069384615384615,8.937557755775579,15.685725806451613,THOUGHT,0.7189215168504257,w,0.5081731757311276
1334,c,f,67,FOOT,1,219,660,1360,3700,2.1645341899954103,6.223664122137404,10.452409638554217,16.995971731448762,FOOT,0.9370444420405494,c,0.9999999995847003
1335,c,f,67,FOOT,2,214,730,1500,3600,2.109070837166513,6.745576208178438,11.092832369942197,16.828992805755394,STRUT,0.9122364538073776,c,0.9999999728209545
1336,c,f,67,GOOSE,1,220,620,1100,3250,2.175596330275229,5.912713178294573,9.107581699346406,16.194088291746638,STRUT,0.5396262568433376,w,0.9864203333587637
1337,c,f,67,GOOSE,2,216,600,1280,3650,2.131286764705882,5.753593749999999,10.061604938271605,16.913226381461673,FOOT,0.5328881229857355,c,0.9999999782198695
1338,c,f,67,NURSE,1,222,670,2130,2360,2.197690192483959,6.299923954372623,13.432176039119804,14.116203703703704,TRAP,0.9475609118106875,m,0.9712847793816896
1339,c,f,67,NURSE,2,205,760,2240,2460,2.008591224018476,6.961029411764705,13.768666666666666,14.391402714932125,TRAP,0.9867651760142504,m,0.9692294679489624
1340,c,f,68,FLEECE,1,253,330,3250,3720,2.5350384093990055,3.3334497816593887,16.194088291746638,17.028661971830985,FLEECE,0.9980065624164196,c,0.9982619061095549
1341,c,f,68,FLEECE,2,262,340,3100,3400,2.6312151215121515,3.433217391304348,15.895098814229248,16.47634328358209,FLEECE,0.9999859586015324,w,0.785197120478856
1342,c,f,68,KIT,1,250,500,2500,3640,2.502805429864253,4.9191869918699185,14.498026905829596,16.8965,KIT,0.9591887061033715,c,0.9999442339550119
1343,c,f,68,KIT,2,278,530,2630,3640,2.8002859696157287,5.176546184738955,14.831721132897602,16.8965,KIT,0.9684993246770817,c,0.999994304399119
1344,c,f,68,DRESS,1,255,710,2550,3560,2.55647855530474,6.599250936329588,14.628647450110865,16.76050724637681,DRESS,0.999873743850271,c,0.9999998910348588
1345,c,f,68,DRESS,2,250,750,2480,3470,2.502805429864253,6.889741697416974,14.444954954954955,16.6027255985267,DRESS,0.9989520891886778,c,0.9999032196968907
1346,c,f,68,TRAP,1,233,1140,2260,3640,2.3184860921112636,9.329161290322581,13.827962085308057,16.8965,TRAP,0.9953808206715592,c,0.9999998779509993
1347,c,f,68,TRAP,2,245,1110,2230,3380,2.448888888888889,9.163517915309447,13.738806682577566,16.439625468164795,TRAP,0.9937253994915706,c,0.5930564134769226
1348,c,f,68,STRUT,1,256,770,1540,3500,2.5671841155234656,7.0317948717948715,11.2664,16.655897435897433,STRUT,0.9027415958426793,c,0.9999999809819903
1349,c,f,68,STRUT,2,257,800,1490,3300,2.577880018042399,7.241014492753622,11.048811594202897,16.28996197718631,STRUT,0.9846722914372008,c,0.9999175910302907
1350,c,f,68,PALM,1,240,940,1400,3400,2.3947272727272724,8.160137931034482,10.640833333333333,16.47634328358209,PALM,0.8798963221039693,c,0.9990178362263505
1351,c,f,68,PALM,2,245,930,1370,3120,2.448888888888889,8.097439446366783,10.49993993993994,15.935984251968504,PALM,0.9487314302554187,c,0.9059552125030244
1352,c,f,68,THOUGHT,1,240,530,860,3400,2.3947272727272724,5.176546184738955,7.646099290780142,16.47634328358209,THOUGHT,0.9972308467692385,c,0.9917001476020922
1353,c,f,68,THOUGHT,2,240,520,910,3420,2.3947272727272724,5.091451612903225,7.970731707317072,16.512788104089218,THOUGHT,0.9740743517522933,c,0.9990171419481679
1354,c,f,68,FOOT,1,255,510,1250,3320,2.55647855530474,5.005668016194331,9.910031152647974,16.327803030303027,FOOT,0.8820006609698613,c,0.9907483851291048
1355,c,f,68,FOOT,2,260,520,1140,3320,2.60990990990991,5.091451612903225,9.329161290322581,16.327803030303027,FOOT,0.6277998177393735,c,0.9880890721347064
1356,c,f,68,GOOSE,1,274,360,660,3050,2.7582452999104747,3.630172413793103,6.223664122137404,15.791457085828343,THOUGHT,0.9942319282100932,w,0.9993870694719434
1357,c,f,68,GOOSE,2,260,310,730,3500,2.60990990990991,3.131277533039648,6.745576208178438,16.655897435897433,GOOSE,0.9999961353520516,m,0.9898283446484882
1358,c,f,68,NURSE,1,250,550,1500,1800,2.502805429864253,5.344701195219123,11.092832369942197,12.304574468085109,NURSE,0.9999999887855211,w,0.6553364575990738
